Postcode,Eastings,Northings
DA51AU,549219,173735
DA51AW,549299,173808
DA51AX,549391,173954
DA51BB,549088,173955
DA51BF,549549,173482
DA51BJ,549707,173649
DA51BS,547825,174253
DA51DD,547704,174606
DA51DF,547506,174433
DA51DS,547879,174516
DA51DT,547879,174451
DA51DU,547881,174364
DA51DW,547731,174444
DA51EA,547786,174405
DA51EG,548620,174175
DA51EH,548354,174146
DA51EL,548349,174190
DA51ES,548367,174268
DA51EW,548558,174180
DA51EY,547553,174332
DA51HB,548007,174421
DA51HG,548729,174433
DA51HH,548454,174428
DA51HP,548535,174126
DA51HR,548964,173644
DA51HS,548938,173766
DA51HX,548878,173714
DA51HY,548969,173747
DA51HZ,548898,173857
DA51JB,548591,173838
DA51JE,548385,173969
DA51JF,548298,173953
DA51JL,547884,174287
DA51JN,548163,174191
DA51JQ,548205,174031
DA51JS,549649,173425
DA51JW,548158,174250
DA51LB,549558,173580
DA51LU,549614,173849
DA51LW,549627,173796
DA51LX,549720,173829
DA51LY,549652,174084
DA51NF,549432,174127
DA51NH,549642,174135
DA51NJ,549669,174213
DA51NN,549517,173805
DA51NP,549560,173922
DA51NQ,549569,174067
DA51NT,549503,174010
DA51NU,549540,173842
DA51PN,550426,174742
DA51PP,550585,174686
DA51PR,550490,174690
DA51PT,550395,174573
DA51PW,550457,174707
DA51PX,549789,174425
DA51QB,549543,174468
DA51QF,549293,174398
DA51QG,549046,174362
DA51QQ,548898,174414
DA51QT,548868,174015
DA51RB,548474,174052
DA51RD,548503,173970
DA51RE,548751,173993
DA51RF,548811,173954
DA51RG,548830,174238
DA51RJ,549037,174080
DA51RL,548882,174233
DA52AT,550549,173074
DA52AY,550608,172966
DA52BB,550560,172549
DA52BE,550668,172676
DA52BS,550496,172487
DA52BX,550364,172569
DA52BY,550657,172386
DA52DB,550129,173075
DA52DF,550261,173277
DA52DL,550371,173559
DA52DS,550651,173239
DA52DU,550226,173321
DA52FD,549717,173241
DA53AA,547938,174090
DA53AB,547875,174070
DA53AH,547820,173464
DA53AJ,547857,173475
DA53AL,547810,173650
DA53AN,547992,173675
DA53AP,547794,173611
DA53AR,547738,173459
DA53AS,547698,173471
DA53AZ,547622,173445
DA53BA,547568,173623
DA53BB,547395,173472
DA53BE,547421,173448
DA53BN,547789,173799
DA53BP,547548,173795
DA53BS,547576,173838
DA53BT,547903,173841
DA53BX,547900,173905
DA53BY,547844,173938
DA53BZ,547611,173930
DA53DB,547558,174169
DA53DE,547449,174096
DA53DF,547553,173986
DA53DH,547474,174176
DA53DL,547666,174042
DA53DQ,547733,174082
DA53DY,547450,173274
DA53DZ,547458,173315
DA53EB,547286,174069
DA53EF,547080,173590
DA53EG,547130,173724
DA53EJ,547220,173573
DA53EL,547377,173765
DA53EP,547392,173997
DA53ES,547530,173694
DA53EU,547297,173542
DA53GJ,547986,173305
DA53HE,548166,173048
DA53HF,548212,173047
DA53HG,547983,172922
DA53HR,547933,173058
DA53HT,547772,173043
DA53JE,547508,173030
DA53JF,547488,173109
DA53JR,548719,173335
DA53JS,548675,173369
DA53LB,548152,173238
DA53LD,548080,173153
DA53LE,548102,173343
DA53LG,547950,173229
DA53LJ,547965,173347
DA53LL,548142,173577
DA53LN,547962,173382
DA53LW,548101,173557
DA53LY,549747,173354
DA53LZ,549703,173304
DA53NA,549530,173091
DA53NF,549301,172561
DA53NL,549028,173599
DA53NP,548675,173686
DA53NS,548633,173583
DA53NT,548649,173462
DA53NX,548507,173377
DA53NY,548594,173389
DA53PD,548504,173498
DA53PE,548338,173425
DA53PH,548218,173333
DA53PQ,548267,173462
DA53PS,548128,174000
DA53PX,548193,173843
DA53QE,549239,173486
DA53QH,549010,173315
DA53QQ,548646,173164
DA53QW,548952,173338
DA67AF,548855,175069
DA67AH,548786,175162
DA67AL,548841,174874
DA67AN,548727,175063
DA67AP,548922,174884
DA67AW,548792,174900
DA67AX,548780,175253
DA67HP,548991,174524
DA67HQ,548935,175025
DA67HS,549077,174766
DA67HU,549037,174584
DA67HY,549047,175020
DA67LA,549319,175044
DA67LU,549158,174959
DA67LY,549366,174969
DA67LZ,549396,174941
DA67NH,549118,174861
DA67NP,549088,174503
DA67NT,549827,174549
DA67NY,549463,174487
DA67NZ,549490,174528
DA67PA,549526,174658
DA67PE,549621,174609
DA67PX,549782,174571
DA67PY,549855,174415
DA67PZ,549653,174914
DA67QH,550286,174971
DA67QL,550203,174928
DA68AE,547757,175480
DA68AQ,548388,175492
DA68BJ,548085,175487
DA68BS,548018,175509
DA68BT,548035,175577
DA68BU,547901,175562
DA68BZ,547850,175603
DA68DP,548424,175239
DA68DR,548302,175251
DA68DZ,548124,175428
DA68EH,547912,175320
DA68EJ,547882,175333
DA68ER,548021,175394
DA68ES,547898,175473
DA68EW,547974,175389
DA68HA,547647,175424
DA68HD,547692,175252
DA68HG,548002,175225
DA68HH,547712,175142
DA68HN,547801,175075
DA68HP,547633,174823
DA68HQ,547976,175183
DA68HR,547974,174889
DA68HT,547878,174689
DA68HU,547730,174663
DA68HW,547782,175030
DA68HX,547797,174672
DA68HY,547902,174903
DA68HZ,548016,174971
DA68JB,548157,174994
DA68JD,548043,175138
DA68JG,548216,174891
DA68JH,548185,175068
DA68JL,548048,174812
DA68JT,547820,174738
DA68JU,548036,174662
DA68JW,548252,174778
DA68JX,548146,174922
DA68JY,548012,174574
DA68JZ,548019,174536
DA68LG,548186,175359
DA68LH,548193,175190
DA68LJ,548439,175020
DA68LN,548326,174974
DA68LP,548376,175040
DA68LQ,548198,175282
DA68LR,548299,174928
DA68NA,548719,174739
DA68NB,548711,174815
DA68ND,548671,174876
DA68NS,548489,175149
DA68NU,548618,175051
DA68PG,548534,174990
DA68PQ,548524,174844
DA74AB,548437,176031
DA74AE,548310,175912
DA74AF,548484,175927
DA74AH,548420,175703
DA74AJ,548335,175767
DA74AL,548422,175813
DA74AT,548244,175509
DA74AU,548276,175614
DA74AX,548290,175521
DA74AZ,548325,175553
DA74BD,548456,175472
DA74BE,548498,175487
DA74BN,548285,175659
DA74BW,548415,175631
DA74DL,548643,175670
DA74DQ,548612,175653
DA74DW,548594,175958
DA74EA,548371,176167
DA74EH,548095,175908
DA74EL,548035,175882
DA74EN,548021,175791
DA74EP,548154,175696
DA74EW,548022,175756
DA74HB,547859,175695
DA74HD,547963,175914
DA74HJ,549371,175397
DA74HN,549304,175419
DA74HW,549274,175405
DA74HX,549146,175392
DA74JN,549491,175455
DA74JP,549554,175464
DA74JR,549617,175468
DA74JW,549621,175359
DA74JY,548842,175922
DA74JZ,549067,175865
DA74LA,548892,175941
DA74LB,548853,176006
DA74LE,548942,175990
DA74LH,549104,175921
DA74LP,549222,175674
DA74LQ,549233,176039
DA74LW,549383,176019
DA74LX,549427,175739
DA74LY,549538,175691
DA74LZ,549296,175569
DA74ND,549527,175646
DA74NH,549068,176267
DA74NN,548894,176302
DA74NQ,549078,176187
DA74NX,548744,175866
DA74NY,548717,175890
DA74PA,548756,176238
DA74PB,548734,176521
DA74PQ,548626,176354
DA74PS,548509,176382
DA74PT,548491,176831
DA74PU,548472,176387
DA74PX,548398,176390
DA74PY,548418,176507
DA74PZ,548544,176480
DA74QA,548480,176531
DA74QB,548516,176631
DA74QF,548425,176308
DA74QU,548253,176207
DA74RP,548208,176659
DA74RS,548402,176764
DA74RT,548342,176497
DA74RW,548326,176593
DA74SJ,548161,176382
DA74SL,547992,176359
DA74SP,548161,176468
DA74SR,548024,176633
DA74SS,548025,176865
DA74SY,548040,176903
DA74SZ,547888,177069
DA74TG,547811,176180
DA74TT,547920,176476
DA74TU,547815,176371
DA74TX,547759,176385
DA74TY,547854,176651
DA74UG,547816,176916
DA74UN,547857,176053
DA74UP,547751,175915
DA74UR,547857,175984
DA74UU,547719,175839
DA74UW,547789,176095
DA74UX,547733,175864
DA75AB,549603,176030
DA75AJ,549341,176249
DA75AL,549453,176225
DA75AQ,549088,176367
DA75AU,549447,176064
DA75AW,549298,176211
DA75BE,549265,176483
DA75BG,549266,176406
DA75BH,549396,176723
DA75BP,549479,176636
DA75BS,549605,176614
DA75BU,549538,176434
DA75BX,549476,176412
DA75BY,549348,176440
DA75BZ,549398,176459
DA75DA,549440,176411
DA75DL,549216,176498
DA75DQ,549265,176845
DA75DR,549065,176586
DA75DU,549107,176552
DA75DW,549273,176695
DA75DX,549288,176811
DA75EA,549210,176968
DA75ED,549636,176845
DA75EF,549881,176698
DA75EN,548651,176859
DA75ET,548923,176796
DA75EU,548818,176931
DA75EW,548828,176759
DA75EX,548725,176947
DA75EY,548997,176956
DA75EZ,549025,176914
DA75HE,548908,177052
DA75HF,548942,177112
DA75HL,548693,176983
DA75HP,548633,177105
DA75HQ,548726,177191
DA75HR,548629,177064
DA75HY,548754,176674
DA75HZ,548583,176855
DA75JB,548776,176597
DA75JF,548375,176888
DA75JG,548318,176939
DA75JL,548267,177084
DA75JN,548112,177047
DA75JR,548158,177182
DA75JS,548121,177194
DA75JU,548145,176895
DA75JW,547895,177120
DA75JX,548219,176879
DA75LB,548330,177217
DA75LE,548209,177108
DA75LF,548187,177131
DA75LH,547939,177193
DA75LJ,548152,177322
DA75LL,548139,177351
DA75LP,548552,177487
DA75LQ,548039,177233
DA75LS,548597,177376
DA75NA,548659,177554
DA75NG,548639,177184
DA75NP,548387,177237
DA75NQ,548487,177065
DA75NR,548399,177281
DA75NS,548441,177384
DA75NX,548839,177323
DA75NY,548967,177465
DA75PB,548808,177401
DA75PD,548881,177258
DA75PE,548985,177236
DA75PP,548942,176638
DA75PR,548990,176734
DA75PS,549086,176947
DA75PW,549113,176876
DA75PY,549051,177600
DA75QA,548948,177694
DA75QD,548762,177609
DA75QG,548784,177472
DA75QJ,548958,177550
DA75QQ,548885,177607
DA75QR,547787,177122
DA75QS,547810,177175
DA75QZ,548114,177467
DA75RA,547864,177317
DA75RB,547882,177269
DA75RE,548100,177408
DA75RJ,548074,177559
DA75RN,547834,177368
DA75RQ,548089,177697
DA75RT,547821,177686
DA75RW,547811,177393
DA75SB,547734,177271
DA75SE,547597,177553
DA75SF,547673,177387
DA75SG,547666,177590
DA75SJ,547796,177486
DA75SN,547589,177338
DA75SY,547437,177191
DA76AB,550043,175237
DA76AD,550052,175138
DA76AE,549883,175422
DA76AG,549914,175397
DA76AJ,549735,175416
DA76AR,549956,175400
DA76AX,550325,175156
DA76BB,550443,175126
DA76BD,550484,175127
DA76BJ,549690,175408
DA76BS,549672,175302
DA76BT,549633,175634
DA76DB,549880,175753
DA76DD,549881,175703
DA76DG,549869,175916
DA76DJ,549946,175487
DA76DP,549750,175521
DA76DU,549850,175659
DA76DX,549840,175421
DA76DY,549878,175538
DA76DZ,549912,175620
DA76EA,550076,175625
DA76ED,550487,175525
DA76EL,550362,175430
DA76ER,550433,175636
DA76ET,549834,175211
DA76EU,549769,175224
DA76EW,550621,175541
DA76FG,549827,175097
DA76HA,550046,176089
DA76JD,550488,176150
DA76JE,550226,176170
DA76JG,550376,176062
DA76JL,550609,175669
DA76JN,550605,175929
DA76JQ,550261,176049
DA76JR,550686,175429
DA76JW,550567,175917
DA76JZ,550759,175174
DA76LB,550722,175148
DA76LE,549706,175823
DA76LH,550006,175883
DA76LQ,549889,176004
DA76LR,550302,175958
DA76LS,550468,175794
DA76LT,550473,175905
DA76NG,550627,176059
DA76NH,550909,176111
DA76NL,550910,176076
DA76NN,550901,176028
DA76NP,551095,176109
DA76NR,551263,176114
DA76NS,551481,176118
DA76NT,551328,176079
DA76NU,551527,176082
DA76NW,551106,176074
DA76NX,551252,176002
DA76PL,550344,176369
DA76PQ,550516,176243
DA76PS,550134,176510
DA76PW,550141,176403
DA76QB,550496,176433
DA76QD,550448,176445
DA76QF,550101,176571
DA76QH,550609,176439
DA76QJ,550550,176462
DA76QR,550664,176432
DA76QS,550705,176442
DA76QT,550762,176447
DA76QW,550761,176684
DA76RB,550831,176219
DA76RD,550849,176259
DA76RE,550999,176257
DA76RF,551102,176219
DA76RH,550989,176399
DA76RJ,550906,176563
DA76RN,550928,176593
DA76RP,550943,176366
DA76RQ,551172,176259
DA76SL,551290,176579
DA76ST,551209,176461
DA76SW,551467,176218
DA81AH,551111,178276
DA81AN,550898,178541
DA81BG,551301,178319
DA81BQ,551180,178475
DA81BX,550455,178612
DA81DA,550505,178568
DA81DH,550506,178769
DA81DP,550219,177729
DA81DQ,551174,178416
DA81DS,549963,177781
DA81DU,549831,177769
DA81DW,550185,177715
DA81DX,549848,177721
DA81DY,549742,177761
DA81EE,549903,177556
DA81EG,549935,177965
DA81EH,550051,177445
DA81EL,549987,177709
DA81EP,550047,177583
DA81EQ,549968,177892
DA81ER,549985,177602
DA81ET,550283,177747
DA81EU,549979,177811
DA81EY,550168,177429
DA81EZ,550171,177402
DA81FH,550416,177930
DA81FP,550377,177962
DA81FQ,550356,177937
DA81FR,550311,177993
DA81GL,551601,177848
DA81GZ,551241,178177
DA81HB,550017,177361
DA81HF,550040,177294
DA81HG,550149,177268
DA81HJ,550166,177210
DA81HN,550175,177157
DA81HQ,550158,177245
DA81JA,549940,177313
DA81JB,549726,177265
DA81JF,549967,177238
DA81JQ,550115,177025
DA81JX,549745,176840
DA81LG,549230,177183
DA81LL,551003,178597
DA81LN,551046,178629
DA81LQ,549402,177078
DA81LS,549404,177148
DA81LU,549454,177320
DA81LW,551044,178557
DA81NA,549368,177268
DA81NE,549127,177411
DA81NF,549164,177414
DA81NG,549221,177429
DA81NH,549863,177100
DA81NJ,549436,177461
DA81NL,549402,177468
DA81NT,550968,178631
DA81NW,549351,177453
DA81NX,550793,178460
DA81PE,550762,178452
DA81PG,550523,178423
DA81PJ,550608,178399
DA81PL,550537,178335
DA81PU,550275,178307
DA81PX,550203,178307
DA81PY,550098,178212
DA81QB,550126,178346
DA81QD,550133,178314
DA81QE,549753,178057
DA81QF,549897,178102
DA81QW,551639,178065
DA81RZ,551551,177644
DA81SB,551483,178067
DA81TB,551538,177959
DA81TU,551149,178172
DA81YA,549622,177085
DA81YD,549802,177072
DA81YE,549729,177199
DA81YF,549798,177167
DA81YG,549610,177233
DA81YH,549642,177305
DA81YJ,549668,177085
DA82AE,551780,177767
DA82AX,551697,177623
DA82BA,551726,177621
DA82BG,551805,177425
DA82BT,552382,177284
DA82BY,551728,176803
DA82BZ,551765,176760
DA82DA,551680,176689
DA82DB,551803,176621
DA82DN,552086,176493
DA82DR,552217,176322
DA82DS,552130,176287
DA82DT,551937,176210
DA82DX,551907,176312
DA82DY,551972,176281
DA82ED,552426,177360
DA82EH,552326,177301
DA82FG,552162,177133
DA82FN,551923,177271
DA82FQ,551906,177245
DA82FS,551834,177239
DA82HA,551969,176759
DA82HD,552628,177351
DA82HF,552684,177534
DA82HN,552011,177122
DA82HQ,552719,177378
DA82HS,552190,176889
DA82HT,551999,176891
DA82HU,552078,176959
DA82HX,551928,177081
DA82JB,552149,176940
DA82JN,552578,177170
DA82JR,552768,177255
DA82JU,552808,177117
DA82JW,552538,177197
DA82LL,552884,177176
DA82LP,552657,177039
DA82LS,552445,176895
DA82LU,552558,176869
DA82NB,552426,176659
DA82NG,552359,176567
DA82NP,552349,176652
DA82NW,552333,176855
DA82PA,552550,176793
DA82PL,551970,177479
DA82PQ,552023,177607
DA82PS,551635,177310
DA82PT,551980,177414
DA83AD,551440,176329
DA83AE,551397,176533
DA83AF,551512,176470
DA83AP,551061,177892
DA83BB,551022,177390
DA83BD,551117,177443
DA83BE,550898,177361
DA83BP,550481,177422
DA83BY,551425,177676
DA83BZ,551390,177659
DA83DE,551322,177762
DA83DG,550975,177693
DA83DL,550762,177598
DA83DR,550672,177534
DA83DZ,551063,177818
DA83EB,550651,177625
DA83EF,550447,177612
DA83EJ,550426,177559
DA83EL,550417,177442
DA83FE,551521,177194
DA83FJ,551275,177285
DA83HH,550303,177020
DA83JD,551108,177016
DA83JQ,550804,177039
DA83JU,550720,177246
DA83JY,551010,177263
DA83LF,551143,177108
DA83LT,550130,176823
DA83LY,550503,176838
DA83LZ,550548,176804
DA83NA,550040,176794
DA83NG,550447,176884
DA83NL,550244,176748
DA83NN,550507,176755
DA83NT,550552,176719
DA83NX,550779,176850
DA83PX,551193,176748
DA83QD,551385,176839
DA83QR,551488,176741
DA83QS,551399,176733
DA83QU,551539,176788
DA83QX,551472,176760
DA83RB,551503,177372
DA83SA,551228,177204
DA83SJ,550517,177768
DA83SL,550762,177897
DA83SP,550579,177902
DA83SW,550783,177939
SE20AL,547620,177984
SE20DN,548391,178301
SE20DR,548294,177944
SE20DS,548356,177934
SE20DT,548412,177931
SE20DW,548170,178022
SE20DX,548475,178340
SE20DZ,548505,178135
SE20PP,547851,178156
SE20PT,547895,178046
SE20PY,547892,177940
SE20QG,547629,178746
SE20QJ,547698,178825
SE20RY,547550,177765
SE20SB,547821,177745
SE20SF,547960,177882
SE20SG,547935,177844
SE20SH,547844,177781
SE20SQ,548016,177786
SE29RP,547557,179134
SE29RY,547663,179254
SE29RZ,547469,179204
SE29SD,547466,179279
SE29SJ,547766,179194
SE29SL,547769,179135
SE29SN,547665,179114
SE29TA,547539,179438
SE288ET,547491,181029
SE288EY,547336,181011
SE288HA,547496,180644
SE288HE,547419,180667
SE288HF,547422,180735
SE288ND,547606,180872
SE288NP,547780,180840
SE288NS,547826,180872
SE288NT,547852,180890
SE288PB,547843,180945
SE288PD,547853,180995
SE288PF,547782,181046
SE288PJ,547649,181076
SE288PQ,547940,181083
SE288PY,547521,181187
SE288QL,547866,181297
SE288QU,547814,181300
SE288QW,547955,181262
SE288QX,547888,181236
SE288QZ,547826,181188
SE288SQ,547590,181340
SE92HJ,544670,173058
SE92RG,544808,175228
SE92RJ,544812,175366
SE92RL,544680,175402
SE92RW,544664,175357
SE93PP,544446,172390
SE93RG,544719,172627
SE93RH,544743,172775
SE93RQ,544746,172595
SE93UB,544432,172435
SE93UQ,544580,172658
HA01AP,517652,184049
HA01AQ,517738,183857
HA01GH,518087,183464
HA01GL,518122,183485
HA01GR,518132,183438
HA01HN,518202,183434
HA01JF,518315,183237
HA01LF,517843,183570
HA01LJ,518451,183337
HA01LS,518567,183417
HA01LX,518630,183447
HA01NG,518809,183550
HA01NU,519254,183914
HA01QY,518143,183599
HA01RP,518093,183546
HA01RQ,518045,183561
HA01SG,518685,183947
HA01SN,519060,184114
HA01TA,519260,184056
HA01TD,519137,184010
HA01TE,519157,183987
HA01UG,518487,183917
HA01UQ,518362,183928
HA01XY,518345,183312
HA02AS,517796,185383
HA02AW,517928,185254
HA02AX,517733,185690
HA02DW,517878,185049
HA02EH,517691,185078
HA02EU,517339,184871
HA02EZ,517250,184886
HA02FP,516922,185217
HA02FR,516857,185219
HA02FW,516761,185253
HA02HD,517099,185033
HA02HF,517097,184889
HA02HJ,517470,184890
HA02HN,517610,185070
HA02HS,517700,185975
HA02HY,517567,185246
HA02LE,516844,185054
HA02LG,516592,185103
HA02LH,516776,185115
HA02LZ,516771,185339
HA02NG,517782,185494
HA02NP,516417,185975
HA02NR,516321,186216
HA02NT,516299,186084
HA02PS,517735,185520
HA02PX,516495,185622
HA02QB,516284,185887
HA02QQ,516168,186067
HA02QW,516006,185990
HA02RJ,516214,185595
HA02RL,516292,185581
HA02SF,515934,185860
HA02SJ,515806,185983
HA02TF,516293,185274
HA02TL,515624,185601
HA02TW,515619,185573
HA03AB,517430,185332
HA03AP,517496,185507
HA03BB,517347,185731
HA03BH,517560,185990
HA03BP,517257,185408
HA03DF,516953,185468
HA03DH,517055,185550
HA03DN,517255,185635
HA03EL,516890,185367
HA03ET,516653,185735
HA03JB,516585,186289
HA03JE,516729,186273
HA03JF,516704,186326
HA03JP,516574,186643
HA03JQ,516803,186431
HA03LR,517027,186528
HA03LT,517067,186493
HA03LW,516732,186563
HA03NX,517418,186531
HA03PB,517424,186594
HA03PR,517167,186403
HA03QD,517151,186676
HA03QG,517271,186510
HA03QP,517404,186094
HA03QX,516692,186791
HA03RA,516656,186757
HA03RB,516818,186716
HA03RE,517214,186722
HA03RJ,516730,186628
HA03RQ,517020,186627
HA03SB,517133,186819
HA03SD,517179,186859
HA03SE,517029,186958
HA03SF,517061,186946
HA03SU,517158,187062
HA03TB,516711,186997
HA03TD,516609,186995
HA03TL,516908,186774
HA03TN,516898,186676
HA03TP,517483,186128
HA04AS,518270,184794
HA04BZ,518174,184008
HA04EB,518757,184347
HA04ED,518827,184303
HA04EE,518764,184381
HA04EP,518541,183976
HA04EX,518741,184205
HA04EY,518725,184289
HA04HW,518554,183941
HA04JG,518573,184089
HA04JJ,518469,184321
HA04JX,518236,184392
HA04LR,518248,183754
HA04QL,518159,184108
HA04QP,518006,184272
HA04SD,518006,184728
HA04UJ,517725,184923
HA04UN,517481,184750
HA04UQ,517733,184865
HA04UX,517347,184607
HA04XA,517768,184958
HA13SD,516154,186255
HA13SF,516351,186392
HA13SG,516422,186281
HA13SH,516201,186221
HA13UF,516068,186619
HA30AA,516527,188052
HA30AP,516421,188111
HA30AY,516730,188140
HA30BQ,516940,188310
HA30BT,516899,188507
HA30DB,517346,187960
HA30DT,517334,188503
HA30DX,517364,188365
HA30HL,517261,188633
HA30JF,517429,188483
HA30JG,517420,188737
HA30JH,517465,188416
HA30JP,517584,187973
HA30JR,517618,187986
HA30JY,517889,187887
HA30LL,517247,188022
HA30LU,517776,188152
HA30LY,517748,188113
HA30QH,518382,187551
HA30QR,518264,187670
HA30QW,518272,187635
HA30QZ,518064,187906
HA30RE,518017,188209
HA30RL,518032,187819
HA30RN,518033,187786
HA30RY,518312,188178
HA30SE,518198,188177
HA30SJ,518042,188298
HA30SP,518183,188042
HA30SW,518204,188064
HA30TG,518530,188618
HA30TU,518258,188737
HA30UE,518521,188748
HA30UG,518396,188770
HA30UH,518340,188747
HA30UT,518044,188697
HA30XZ,517976,188823
HA39RS,518649,188813
HA39RT,518823,188783
HA39SB,518845,188587
HA39SJ,518616,188262
HA39TB,519064,188675
HA39TY,518683,188066
HA39UB,518649,187905
HA39XA,518597,188047
HA85HZ,520124,190267
HA85JH,520179,190028
HA85JN,519971,190163
HA85JQ,520202,189996
HA85LH,519935,190312
HA85ND,519163,189851
HA85NJ,519213,189807
HA85NQ,519805,189880
HA85PP,519444,189978
HA85PR,519152,189912
HA85PS,519008,189925
HA85QR,519612,190122
HA85RA,519646,190084
HA85RB,519693,190098
HA90AB,518992,185773
HA90AE,519525,186239
HA90AG,519701,186101
HA90AL,519708,186181
HA90BY,518950,185643
HA90GE,519396,185854
HA90GF,519396,185854
HA90GJ,519062,185901
HA90HL,518992,185773
HA90LR,519516,186152
HA90LS,519535,186168
HA90LU,519575,186165
HA90LY,519552,186136
HA90QY,518900,185732
HA96BE,518887,185110
HA96DU,519005,184854
HA96DZ,518977,184903
HA96HE,519216,184686
HA96HL,519501,184362
HA96HP,519734,184361
HA96JS,520011,185272
HA96LX,519282,185248
HA96NA,519643,185169
HA96NB,519631,185134
HA96NQ,519983,185055
HA96PP,519691,184735
HA96RH,519544,184904
HA96RN,519888,184782
HA96RS,519791,184858
HA96SE,519380,185053
